"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","1.43",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Compute Workload Analysis","Issue Slots Busy","%","35.70",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1.58",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Compute Workload Analysis","SM Busy","%","35.70",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","L2 Sector Promotion Misses","%","0.03",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Memory Throughput","byte/s","851917241379.31",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Mem Busy","%","37.43",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Max Bandwidth","%","15.91",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","L1/TEX Hit Rate","%","82.11",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","L2 Persisting Size","byte","24870912",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","L2 Compression Ratio","%","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","L2 Compression Input Sectors","sector","3205513",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","L2 Hit Rate","%","34.80",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Memory Workload Analysis","Mem Pipes Busy","%","5.95",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","MemoryWorkloadAnalysis_Chart","","","","MemoryL2Compression","OPT","Out of the 102576416.0 bytes sent to the L2 Compression unit only 0.00% were successfully compressed. To increase this success rate, consider marking only those memory regions as compressible that contain the most zero values and/or expose the most homogeneous values.","global","5.284"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","MemoryWorkloadAnalysis_Tables","","","","LocalMemoryUsage","OPT","This workload accesses local memory (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses), accounting for 7.09% of all sectors requested in L1TEX. Local memory refers to a memory space that is private to each thread. Although it is logically distinct, local memory resides in global memory. This can lead to higher memory latency compared to the usage of registers or shared memory, a decrease in available bandwidth to global memory, and an increase in executed instructions.
100.00% of all local loads and 16.81% of all local stores spill into the L2 cache, accounting for 3.35% of all sectors requested in L2.
One common reason for the use of local memory is arrays being too large to fit into registers or not being indexed using compile time constants (see the "Local Memory" section of the CUDA Programming Guide (https://docs.nvidia.com/cuda/cuda-c-programming-guide/index.html#device-memory-accesses). For more advice on how to reduce the usage of local memory refer to the documentation (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-memory).","global","10.55"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 15.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","19.87"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global stores to L1TEX might not be optimal. On average, only 30.7 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global stores.","global","1.571"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for local stores to L1TEX might not be optimal. On average, only 1.0 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced local stores.","global","36.26"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Scheduler Statistics","One or More Eligible","%","39.10",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Scheduler Statistics","Issued Warp Per Scheduler","","0.39",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Scheduler Statistics","No Eligible","%","60.90",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Scheduler Statistics","Active Warps Per Scheduler","warp","4.38",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.60",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 2.6 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 16 warps per scheduler, this workload allocates an average of 4.38 active warps per scheduler, but only an average of 0.60 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","60.9"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","11.21",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","11.21",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Warp State Statistics","Avg. Active Threads Per Warp","","32.00",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","31.71",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 3.9 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 35.2% of the total average of 11.2 cycles between issuing two instructions.","global","35.21"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Instruction Statistics","Local Memory Spilling Requests","byte","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Instruction Statistics","Shared Memory Spilling Requests","byte","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","53342.33",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Instruction Statistics","Executed Instructions","inst","31578660",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","53342.33",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Instruction Statistics","Issued Instructions","inst","31578660",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","InstructionStats","","","","FPInstructions","OPT","This workload executes 7077888 fused and 2359296 non-fused FP32 instructions. By converting pairs of non-fused instructions to their fused (https://docs.nvidia.com/cuda/floating-point/#cuda-and-floating-point), higher-throughput equivalent, the achieved FP32 performance could be increased by up to 12% (relative to its current performance).","global","1.657"
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Launch Statistics","Block Size","","128",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Launch Statistics","Cluster Size","","0",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","103307","python3.12","127.0.0.1","kernel_cutlass_causal_conv1d_prefill_kernel_tensorptrbf16gmemalign16o8192307230721_tensorptrbf16gmemalign16o3072441_tensorptrbf16gmemalign16o30721_tensorptrbf16gmemalign16o1130723921631_t_0","1","7","(128, 1, 1)","(3, 342, 8)","0","10.3","Launch Statistics","Grid Size","","8208",
